video_id,id1,id2,question1,question2,answer1,answer2,sim,isEqual
8774,213892,213897,what is someone doing?,what is a man doing?,play,fix,0.9145108461380005,0
8774,213892,213898,what is someone doing?,what is a man doing?,play,fill,0.9145108461380005,0
8774,213893,213894,what is person doing?,what is a person doing?,play,play,1.0000001192092896,1
8774,213893,213895,what is person doing?,what is a man doing?,play,stuff,0.9182429313659668,0
8774,213893,213896,what is person doing?,what is a man doing?,play,show,0.9182429313659668,0
8774,213893,213897,what is person doing?,what is a man doing?,play,fix,0.9182429313659668,0
8774,213893,213898,what is person doing?,what is a man doing?,play,fill,0.9182429313659668,0
8774,213894,213895,what is a person doing?,what is a man doing?,play,stuff,0.9182429313659668,0
8774,213894,213896,what is a person doing?,what is a man doing?,play,show,0.9182429313659668,0
8774,213894,213897,what is a person doing?,what is a man doing?,play,fix,0.9182429313659668,0
8774,213894,213898,what is a person doing?,what is a man doing?,play,fill,0.9182429313659668,0
8774,213895,213896,what is a man doing?,what is a man doing?,stuff,show,1.000000238418579,0
8774,213895,213897,what is a man doing?,what is a man doing?,stuff,fix,1.000000238418579,0
8774,213895,213898,what is a man doing?,what is a man doing?,stuff,fill,1.000000238418579,0
8774,213896,213897,what is a man doing?,what is a man doing?,show,fix,1.000000238418579,0
8774,213896,213898,what is a man doing?,what is a man doing?,show,fill,1.000000238418579,0
8774,213897,213898,what is a man doing?,what is a man doing?,fix,fill,1.000000238418579,0
8774,213906,213907,what do hands put an orange piece and red piece on to hold in the cotton?,where do hands put an orange piece and red piece to hold in the cotton?,top,top,0.985606849193573,1
8774,213908,213911,what is someone playing with?,what is a person playing with?,toy,toy,0.9509332180023193,1
8775,213914,213927,what is visual data presentation in another language french man talking in?,what is visual data presentation in another language french man doing?,suit,talk,0.97907954454422,0
8775,213915,213916,what slides the person is explaining the matter in the power point?,who does presentation slide is explaining the matter in the power point?,presentation,person,0.9086454510688782,0
8775,213924,213925,what is a man doing?,what is the person doing?,wear,explain,0.9109814763069153,0
8775,213924,213926,what is a man doing?,what is a man doing?,wear,speak,1.000000238418579,0
8775,213924,213929,what is a man doing?,what is a man doing?,wear,stand,1.000000238418579,0
8775,213925,213926,what is the person doing?,what is a man doing?,explain,speak,0.9109814763069153,0
8775,213925,213929,what is the person doing?,what is a man doing?,explain,stand,0.9109814763069153,0
8775,213926,213929,what is a man doing?,what is a man doing?,speak,stand,1.000000238418579,0
8775,213935,213936,what does a guy in a stage talk into with a laptop?,what does a guy in a stage talk into a microphone with?,microphone,laptop,0.9319935441017151,0
8776,213945,213947,what is a woman doing?,what is a woman doing?,describe,talk,1.000000238418579,0
8776,213945,213949,what is a woman doing?,what is a lady doing?,describe,marinate,0.9057594537734985,0
8776,213945,213970,what is a woman doing?,what is a person doing?,describe,cooking,0.9072683453559875,0
8776,213946,213970,what is someone doing?,what is a person doing?,prepare,cooking,0.945542573928833,0
8776,213947,213949,what is a woman doing?,what is a lady doing?,talk,marinate,0.9057594537734985,0
8776,213947,213970,what is a woman doing?,what is a person doing?,talk,cooking,0.9072683453559875,0
8776,213951,213953,what is a female chef doing?,what is a chef doing?,show,show,0.9226962327957153,1
8776,213954,213955,who are chicken and fresh vegetables making is preparing chicken and fresh vegetables for a dish?,what are chicken and fresh vegetables making someone is preparing chicken and fresh vegetables for?,someone,dish,0.9345536231994629,0
8776,213957,213962,who is putting stuff on raw chicken that is in a white bowl on a table top?,what is a woman putting on raw chicken that is in a white bowl on a table top?,woman,stuff,0.9631562829017639,0
8776,213959,213961,who coats chicken breast in olive oil and salt and pepper?,who prepares two chicken breast with olive oil salt and pepper?,woman,woman,0.931637704372406,1
8777,213991,213998,what is a man talking about while pictures of car parts are shown?,who is talking about car facts while pictures of car parts are shown?,car,man,0.9448935985565186,0
8777,213992,213993,what is a person doing?,what is a man doing?,talk,work,0.9182429313659668,0
8777,213992,213994,what is a person doing?,what is a man doing?,talk,talk,0.9182429313659668,1
8777,213992,213995,what is a person doing?,what is a man doing?,talk,speak,0.9182429313659668,0
8777,213992,213996,what is a person doing?,what is a man doing?,talk,report,0.9182429313659668,0
8777,213992,213997,what is a person doing?,what is a man doing?,talk,anchor,0.9182429313659668,0
8777,213992,214002,what is a person doing?,what is a man doing?,talk,check,0.9182429313659668,0
8777,213993,213994,what is a man doing?,what is a man doing?,work,talk,1.000000238418579,0
8777,213993,213995,what is a man doing?,what is a man doing?,work,speak,1.000000238418579,0
8777,213993,213996,what is a man doing?,what is a man doing?,work,report,1.000000238418579,0
8777,213993,213997,what is a man doing?,what is a man doing?,work,anchor,1.000000238418579,0
8777,213993,214002,what is a man doing?,what is a man doing?,work,check,1.000000238418579,0
8777,213994,213995,what is a man doing?,what is a man doing?,talk,speak,1.000000238418579,0
8777,213994,213996,what is a man doing?,what is a man doing?,talk,report,1.000000238418579,0
8777,213994,213997,what is a man doing?,what is a man doing?,talk,anchor,1.000000238418579,0
8777,213994,214002,what is a man doing?,what is a man doing?,talk,check,1.000000238418579,0
8777,213995,213996,what is a man doing?,what is a man doing?,speak,report,1.000000238418579,0
8777,213995,213997,what is a man doing?,what is a man doing?,speak,anchor,1.000000238418579,0
8777,213995,214002,what is a man doing?,what is a man doing?,speak,check,1.000000238418579,0
8777,213996,213997,what is a man doing?,what is a man doing?,report,anchor,1.000000238418579,0
8777,213996,214002,what is a man doing?,what is a man doing?,report,check,1.000000238418579,0
8777,213997,214002,what is a man doing?,what is a man doing?,anchor,check,1.000000238418579,0
8778,214007,214018,what are four animated characters discussing?,what are four animated characters doing?,flower,discus,0.9367068409919739,0
8778,214010,214014,what is an animated girl wearing?,what is an animated girl doing?,hat,wear,0.906856894493103,0
8778,214020,214021,what is cartoon family doing?,what is a family of cartoon characters doing?,talk,look,0.9307065606117249,0
8779,214034,214036,what is a person doing?,what is woman doing?,explain,sit,0.9072683453559875,0
8779,214034,214040,what is a person doing?,what is it doing?,explain,show,0.9094584584236145,0
8779,214039,214041,what is men doing?,what is two women doing?,argue,sit,0.9131134748458862,0
8780,214048,214052,what is a woman doing?,what is a man doing?,talk,talk,0.9483751058578491,1
8780,214051,214062,what is a man pulls out a gun from behind his back and points it at two men doing?,what does a man pull out from behind his back?,point,gun,0.9068042635917664,0
8780,214056,214062,what does a man pull out in front of others?,what does a man pull out from behind his back?,gun,gun,0.9003902077674866,1
8780,214063,214064,what does a man point at two men pointing guns at him?,what do men point guns at one another in?,gun,video,0.9001644253730774,0
8781,214079,214080,what are singing?,what are singing a song?,household,cartoon,0.908754825592041,0
8782,214083,214084,what is the person doing?,what is person doing?,explain,present,0.9866225719451904,0
8782,214083,214094,what is the person doing?,what is a man doing?,explain,review,0.9109814763069153,0
8782,214083,214097,what is the person doing?,what is person doing?,explain,play,0.9866225719451904,0
8782,214083,214105,what is the person doing?,what is someone doing?,explain,present,0.9364529848098755,0
8782,214084,214094,what is person doing?,what is a man doing?,present,review,0.9182429313659668,0
8782,214084,214097,what is person doing?,what is person doing?,present,play,1.0000001192092896,0
8782,214084,214105,what is person doing?,what is someone doing?,present,present,0.945542573928833,1
8782,214094,214097,what is a man doing?,what is person doing?,review,play,0.9182429313659668,0
8782,214094,214105,what is a man doing?,what is someone doing?,review,present,0.9145108461380005,0
8782,214097,214105,what is person doing?,what is someone doing?,play,present,0.945542573928833,0
8782,214098,214112,what did a man play called a man is giving a review of a game?,what did a man play called bub block a man is giving a review of?,block,game,0.9019193053245544,0
8782,214098,214114,what did a man play called a man is giving a review of a game?,who did a man play called bub block is giving a review of a game?,block,man,0.9239130616188049,0
8782,214102,214112,who played called bub block a man is giving a review of a game?,what did a man play called bub block a man is giving a review of?,man,game,0.9174545407295227,0
8782,214102,214114,who played called bub block a man is giving a review of a game?,who did a man play called bub block is giving a review of a game?,man,man,0.9697721004486084,1
8782,214107,214111,who is explaining about the game indie games?,what is the person explaining about indie games?,person,game,0.9060702323913574,0
8782,214112,214114,what did a man play called bub block a man is giving a review of?,who did a man play called bub block is giving a review of a game?,game,man,0.9609761238098145,0
8783,214117,214118,when does host lizzy lovette talks about will smith s it seems his real name is willard?,what does host lizzy lovette talks about will smith s childhood it seems is willard?,childhood,name,0.9451804757118225,0
8783,214120,214138,what brunette in white top and black jacket talking to the camera?,what is sexy brunette in white top and black jacket doing?,sexy,talk,0.9127034544944763,0
8783,214121,214123,who is sitting in a chair talking about the actor will smith?,who is a woman sitting in a chair talking about will smith?,woman,actor,0.943548858165741,0
8783,214121,214124,who is sitting in a chair talking about the actor will smith?,who sits in a chair while talking about will smith?,woman,entertainment,0.9085207581520081,0
8783,214121,214125,who is sitting in a chair talking about the actor will smith?,what is a woman sitting in talking about the actor will smith?,woman,chair,0.9209805130958557,0
8783,214123,214124,who is a woman sitting in a chair talking about will smith?,who sits in a chair while talking about will smith?,actor,entertainment,0.9208974242210388,0
8783,214123,214125,who is a woman sitting in a chair talking about will smith?,what is a woman sitting in talking about the actor will smith?,actor,chair,0.9027137160301208,0
8783,214130,214132,what is a woman doing?,what is a woman doing?,sit,wear,1.000000238418579,0
8783,214130,214134,what is a woman doing?,what is a girl doing?,sit,sit,0.9354019165039062,1
8783,214130,214135,what is a woman doing?,what is lady doing?,sit,talk,0.9057594537734985,0
8783,214132,214134,what is a woman doing?,what is a girl doing?,wear,sit,0.9354019165039062,0
8783,214132,214135,what is a woman doing?,what is lady doing?,wear,talk,0.9057594537734985,0
8783,214133,214135,what is a lady named lizzy doing?,what is lady doing?,speak,talk,0.9097704887390137,0
